"ExperimentId","GeneratedAtUtc","ScenarioId","ParameterGroup","ParameterName","Direction","ProfileId","OutputTheme","FallbackUsed","ThemeConfidence","ThemeMargin","Ice","Forest","Galaxy","Ocean","Holy","WeaponTopModule","WeaponSelectedModule","BossTopModule","BossSelectedModule","RegionTopModule","RegionSelectedModule","ThemeChangedVsBaseline","TopSlotsChangedVsBaseline"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Minus10Percent","Boss base-value weights","BossRarityWeight","Minus10Percent","Player_10","Neutral","TRUE","0.278302","0.025397","0.278302","0.148437","0.174857","0.252906","0.245462","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Minus10Percent","Boss base-value weights","BossRarityWeight","Minus10Percent","Player_11","Forest","FALSE","0.582138","0.434616","0.042449","0.582138","0.109928","0.147523","0.126996","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Minus10Percent","Boss base-value weights","BossRarityWeight","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_01","Ice","FALSE","0.626073","0.438151","0.626073","0.187922","0","0.135783","0.138256","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_02","Galaxy","FALSE","0.655098","0.480969","0.052703","0.079983","0.655098","0.17413","0.140695","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_03","Holy","FALSE","0.709169","0.560286","0.148883","0.060339","0.138712","0.090901","0.709169","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_04","Neutral","TRUE","0.376015","0.012434","0.376015","0.363582","0.124586","0.064388","0.122342","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_06","Ocean","FALSE","0.607043","0.4184","0.099924","0.102043","0.035","0.607043","0.188642","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_07","Galaxy","FALSE","0.666208","0.459732","0.162996","0.037082","0.666208","0.065118","0.206475","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_08","Neutral","TRUE","0.461292","0.110681","0.350611","0.461292","0.014207","0.050012","0.110945","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_09","Neutral","TRUE","0.173342","0.03296","0.130602","0.00582","0.173342","0.140382","0.086494","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_10","Neutral","TRUE","0.278152","0.025095","0.278152","0.148437","0.174857","0.253056","0.245434","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_11","Forest","FALSE","0.581716","0.433686","0.042477","0.581716","0.109928","0.14803","0.127024","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRarityWeight_Plus10Percent","Boss base-value weights","BossRarityWeight","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_01","Ice","FALSE","0.62627","0.438348","0.62627","0.187922","0","0.135586","0.138293","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_02","Galaxy","FALSE","0.655282","0.481152","0.052703","0.079829","0.655282","0.17413","0.140723","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_03","Holy","FALSE","0.709343","0.560307","0.149036","0.060339","0.138767","0.09059","0.709343","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_04","Neutral","TRUE","0.376186","0.012962","0.376186","0.363225","0.124831","0.064408","0.122421","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_06","Ocean","FALSE","0.607204","0.418553","0.099933","0.101909","0.035","0.607204","0.188651","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_07","Galaxy","FALSE","0.666165","0.459688","0.163034","0.037084","0.666165","0.065122","0.206478","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_08","Neutral","TRUE","0.461292","0.110681","0.350611","0.461292","0.014207","0.050012","0.110945","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_09","Neutral","TRUE","0.173173","0.032772","0.130753","0.005829","0.173173","0.1404","0.086503","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_10","Neutral","TRUE","0.27846","0.025713","0.27846","0.148437","0.174857","0.252748","0.245492","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_11","Forest","FALSE","0.581768","0.433802","0.042474","0.581768","0.109928","0.147967","0.127021","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Minus10Percent","Boss performance weight","BossWinRateWeight","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_01","Ice","FALSE","0.626003","0.43808","0.626003","0.187922","0","0.135854","0.138243","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_02","Galaxy","FALSE","0.654212","0.480083","0.052703","0.080729","0.654212","0.17413","0.140555","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_03","Holy","FALSE","0.708755","0.559785","0.14897","0.060339","0.138549","0.091276","0.708755","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_04","Neutral","TRUE","0.375957","0.011592","0.375957","0.364365","0.123718","0.064381","0.122192","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_06","Ocean","FALSE","0.606367","0.417762","0.099887","0.102606","0.035","0.606367","0.188605","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_07","Galaxy","FALSE","0.665778","0.45928","0.16338","0.037104","0.665778","0.065163","0.206498","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_08","Neutral","TRUE","0.461292","0.110681","0.350611","0.461292","0.014207","0.050012","0.110945","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_09","Neutral","TRUE","0.173047","0.032634","0.130865","0.005835","0.173047","0.140413","0.08651","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_10","Neutral","TRUE","0.277979","0.02475","0.277979","0.148437","0.174857","0.253229","0.245402","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_11","Forest","FALSE","0.582081","0.434489","0.042453","0.582081","0.109928","0.147592","0.127","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossWinRateWeight_Plus10Percent","Boss performance weight","BossWinRateWeight","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_04","Neutral","TRUE","0.376034","0.012211","0.376034","0.363823","0.124286","0.064395","0.122307","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_08","Neutral","TRUE","0.461401","0.110899","0.350502","0.461401","0.014207","0.050012","0.110939","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_10","Neutral","TRUE","0.278217","0.025214","0.278217","0.148412","0.174866","0.253003","0.245454","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Minus10Percent","Region depth weights","RegionExplorationWeight","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_04","Neutral","TRUE","0.37611","0.012362","0.37611","0.363748","0.124286","0.064395","0.122311","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_08","Neutral","TRUE","0.461195","0.110488","0.350707","0.461195","0.014207","0.050012","0.110951","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_10","Neutral","TRUE","0.278232","0.025268","0.278232","0.14846","0.174848","0.252965","0.245443","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionExplorationWeight_Plus10Percent","Region depth weights","RegionExplorationWeight","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Player_04","Neutral","TRUE","0.376113","0.012369","0.376113","0.363744","0.124286","0.064395","0.122311","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
